recordedBy_IRI	coll_items	qid	ref_url	cspp	ih	jacq_id
Q5892222	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100011505"		
Q5892623	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100277731"		
Q5893518	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100327913"		
Q5893557	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263272"		
Q5894348	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100365517"		
Q5894403	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263298"		
Q5894433	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241228"		
Q5894466	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001918"		
Q5894527	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100057744"		
Q5894715	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263053"		
Q5894907	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100003142"		
Q5903221	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100365903"		
Q5904010	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160347"		
Q5904341	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001482"		
Q5904496	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B101001889"		
Q5905512	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100390838"		
Q5913693	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100461713"		
Q5915938	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100004349"		
Q5921048	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296861"		
Q5923841	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100004036"		
Q5923884	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100461583"		
Q5924427	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B300065770"		
Q5924432	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100356023"		
Q5924438	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100093514"		
Q5924639	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100629988"		
Q5924642	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263430"		
Q5925660	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296792"		
Q5925683	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100005556"		
Q5925700	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100141885"		
Q5925799	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100242772"		
Q5925802	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200107590"		
Q5925865	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100003550"		
Q5925898	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200096572"		
Q5926008	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/BW07093010"		
Q5926160	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B101041543"		
Q5926602	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100293748"		
Q5927459	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100158132"		
Q5928562	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160647"		
Q5928578	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100630631"		
Q5928718	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100167625"		
Q5928759	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100525391"		
Q5928874	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100603273"		
Q5929238	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100244860"		
Q5932836	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241603"		
Q5932976	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100278663"		
Q5933270	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241639"		
Q5933310	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100186753"		
Q5933321	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100145011"		
Q5933352	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100176793"		
Q5933356	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B101187054"		
Q5933549	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100003058"		
Q5933560	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100005373"		
Q5933595	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B101038209"		
Q5933632	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100630716"		
Q5933674	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000417"		
Q5933740	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100293289"		
Q5936543	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100365437"		
Q5936975	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100461443"		
Q5936994	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100168680"		
Q5937032	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100742923"		
Q5937068	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180006570"		
Q5937087	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100749346"		
Q5946896	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100525624"		
Q595066	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/BW19985010"		
Q5954833	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180011287"		
Q59570	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100249251"		
Q5957312	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100002208"		
Q5957354	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001531"		
Q5958109	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100088312"		
Q5958231	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000393"		
Q5958234	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100295358"		
Q5958250	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279211"		
Q5958256	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100296950"		
Q5958280	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B101001970"		
Q5958282	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001580"		
Q5958320	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100108615"		
Q5959155	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001838"		
Q5960148	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100312924"		
Q59603393	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B101041547"		
Q5961003	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180012951"		
Q5970137	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100294475"		
Q59707036	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B101153106"		
Q5971940	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180007107"		
Q5972025	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B600092448"		
Q5973795	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279482"		
Q5981584	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241472"		
Q5982475	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100847400"		
Q5982499	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263618"		
Q5982501	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100277169"		
Q5983779	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200132767"		
Q5985160	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100629918"		
Q5994869	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200142046"		
Q5995470	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100365092"		
Q5996713	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100248776"		
Q5997233	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100093172"		
Q5997302	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100182560"		
Q5998154	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263317"		
Q5999182	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100002269"		
Q6000246	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100167319"		
Q6002289	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200166074"		
Q6006099	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B310142031"		
Q6012784	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100146570"		
Q6012795	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100249353"		
Q6012831	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100365283"		
Q6012855	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180018886"		
Q6016104	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200160146"		
Q6024616	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100002350"		
Q6045027	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100057288"		
Q604992	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100003030"		
Q6051913	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100249770"		
Q6054688	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200167244"		
Q6054694	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180001853"		
Q60592	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200046478"		
Q60623531	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100847937"		
Q6067136	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100629111"		
Q6067142	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100325823"		
Q6067165	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100242765"		
Q6067191	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100271943"		
Q6067238	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100277640"		
Q6067462	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100366413"		
Q6072049	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100094250"		
Q6073468	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296883"		
Q6074276	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100278754"		
Q6075431	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241283"		
Q6076533	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B101051625"		
Q60823007	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100629993"		
Q60866	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100166656"		
Q6090892	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263445"		
Q6093998	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600097814"		
Q6095631	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296352"		
Q6099402	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100244174"		
Q610293	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100239651"		
Q6105713	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100167308"		
Q6108678	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100166088"		
Q6109389	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100240098"		
Q6109446	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100277275"		
Q6109483	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B101001947"		
Q6110056	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100630674"		
Q6111047	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100012094"		
Q6111181	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100057221"		
Q6111184	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296996"		
Q6113444	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100003985"		
Q6113450	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100629210"		
Q6113453	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B300002921"		
Q61165964	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200160639"		
Q6118176	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296644"		
Q612225	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200168064"		
Q6127466	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100239622"		
Q61282	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100365555"		
Q61290	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100561962"		
Q613031	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100160794"		
Q6133722	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100253866"		
Q6134152	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100003274"		
Q6134281	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100176260"		
Q61383	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296805"		
Q6139224	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100005532"		
Q6141790	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100186524"		
Q6142488	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B2000826761"		
Q6145760	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100365644"		
Q6146019	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100242093"		
Q6146041	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100572849"		
Q6147830	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100089473"		
Q6148965	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200120864"		
Q61501	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001499"		
Q615184	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241914"		
Q6153547	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/BGT0003846"		
Q61546	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100186536"		
Q6155322	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200069324"		
Q615605	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001593"		
Q6158207	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263233"		
Q6161518	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200077516"		
Q6163148	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263004"		
Q6164489	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100278953"		
Q6166215	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100356928"		
Q6166437	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100144966"		
Q6167448	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100312970"		
Q6167449	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100253850"		
Q6167458	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200076224"		
Q6167479	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100176607"		
Q6167484	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001775"		
Q6167531	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100218486"		
Q6167532	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100295974"		
Q6167550	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100365461"		
Q6167579	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200121046b"		
Q6167706	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100243542"		
Q6167725	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200132750"		
Q6167753	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296599"		
Q6170028	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279272"		
Q6173321	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100356922"		
Q6175606	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100076168"		
Q6178821	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263416"		
Q6206655	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200079160"		
Q62118	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200134106"		
Q6214875	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000420"		
Q6215583	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263382"		
Q6215799	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160376"		
Q6216330	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/BW03390040"		
Q6216549	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100162322"		
Q622276	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100029602"		
Q6223729	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160930"		
Q6226852	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100238097"		
Q62277	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263018"		
Q62278	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000308"		
Q6232235	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200142853"		
Q6240752	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100262248"		
Q62413	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296373"		
Q62415	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100248843"		
Q6252228	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100347222"		
Q6252798	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100000971"		
Q62591	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B31067801a"		
Q62625	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279485"		
Q62656	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100250223"		
Q62756	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200144969"		
Q6279727	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B400014090"		
Q62820	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100267139"		
Q6282164	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100279711"		
Q62822	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001478"		
Q62829	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600011898"		
Q62853	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000400"		
Q62855	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100278699"		
Q62887	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200138811"		
Q63040	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100089687"		
Q63126	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160221"		
Q63159	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/BW02629010"		
Q63165	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100272863"		
Q6317621	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200074874"		
Q632088	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/BW19804010"		
Q63209	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100176972"		
Q63426	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200026446"		
Q6343553	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100124087"		
Q635604	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200142817"		
Q63744	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100249973"		
Q63760	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100165307"		
Q637799	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100154663"		
Q6382619	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000503"		
Q6397749	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100508869"		
Q6406071	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100715451"		
Q6409941	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241523"		
Q64109	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100277035"		
Q64244	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B101149253"		
Q64246	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100366425"		
Q64256	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B310074055"		
Q64294	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200147380a"		
Q64331	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/BW19814060"		
Q643765	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160736"		
Q64464	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100277948"		
Q64544	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100262225"		
Q6455984	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100242896"		
